id_fuente,suma_EFA,suma_GEE,Descuento_FNCE,Descuento_GEE,FNCE,GEE,GEE_final
984482.0,0,0,0.0,0.0,0.0,0.0,0.0
984486.0,0,0,0.0,0.0,0.0,0.0,0.0
984487.0,0,3532,0.0,1766.0,0.0,1766.0,1766.0
984489.0,0,0,0.0,0.0,0.0,0.0,0.0
984493.0,0,0,0.0,0.0,0.0,0.0,0.0
984495.0,0,13919,0.0,6959.5,0.0,6959.5,6959.5
984501.0,0,0,0.0,0.0,0.0,0.0,0.0
984502.0,0,0,0.0,0.0,0.0,0.0,0.0
984511.0,0,5400,0.0,2700.0,0.0,2700.0,2700.0
984520.0,0,6093,0.0,3046.5,0.0,3046.5,3046.5
984523.0,0,0,0.0,0.0,0.0,0.0,0.0
984530.0,0,0,0.0,0.0,0.0,0.0,0.0
984544.0,0,12600,0.0,6300.0,0.0,6300.0,6300.0
984554.0,0,0,0.0,0.0,0.0,0.0,0.0
984559.0,0,0,0.0,0.0,0.0,0.0,0.0
984563.0,0,0,0.0,0.0,0.0,0.0,0.0
984568.0,0,0,0.0,0.0,0.0,0.0,0.0
984574.0,0,0,0.0,0.0,0.0,0.0,0.0
984602.0,0,0,0.0,0.0,0.0,0.0,0.0
984607.0,0,0,0.0,0.0,0.0,0.0,0.0
984622.0,0,0,0.0,0.0,0.0,0.0,0.0
984648.0,0,0,0.0,0.0,0.0,0.0,0.0
984671.0,0,0,0.0,0.0,0.0,0.0,0.0
984692.0,0,0,0.0,0.0,0.0,0.0,0.0
984772.0,0,0,0.0,0.0,0.0,0.0,0.0
984779.0,0,0,0.0,0.0,0.0,0.0,0.0
984781.0,0,4165,0.0,2082.5,0.0,2082.5,2082.5
984786.0,0,107335,0.0,53667.5,0.0,53667.5,26833.75
984792.0,0,0,0.0,0.0,0.0,0.0,0.0
984793.0,0,6000,0.0,3000.0,0.0,3000.0,3000.0
984795.0,0,150,0.0,75.0,0.0,75.0,75.0
984800.0,0,0,0.0,0.0,0.0,0.0,0.0
984806.0,0,0,0.0,0.0,0.0,0.0,0.0
984815.0,0,0,0.0,0.0,0.0,0.0,0.0
984816.0,0,0,0.0,0.0,0.0,0.0,0.0
984817.0,0,0,0.0,0.0,0.0,0.0,0.0
984818.0,0,0,0.0,0.0,0.0,0.0,0.0
984819.0,0,0,0.0,0.0,0.0,0.0,0.0
984823.0,0,0,0.0,0.0,0.0,0.0,0.0
984824.0,0,0,0.0,0.0,0.0,0.0,0.0
984827.0,0,0,0.0,0.0,0.0,0.0,0.0
984834.0,0,0,0.0,0.0,0.0,0.0,0.0
984836.0,0,0,0.0,0.0,0.0,0.0,0.0
984838.0,0,0,0.0,0.0,0.0,0.0,0.0
984839.0,0,0,0.0,0.0,0.0,0.0,0.0
984850.0,0,0,0.0,0.0,0.0,0.0,0.0
984856.0,0,0,0.0,0.0,0.0,0.0,0.0
984860.0,0,0,0.0,0.0,0.0,0.0,0.0
984861.0,0,8222,0.0,4111.0,0.0,4111.0,4111.0
984906.0,0,0,0.0,0.0,0.0,0.0,0.0
984936.0,0,0,0.0,0.0,0.0,0.0,0.0
985001.0,0,0,0.0,0.0,0.0,0.0,0.0
985002.0,0,0,0.0,0.0,0.0,0.0,0.0
985019.0,0,0,0.0,0.0,0.0,0.0,0.0
985021.0,0,0,0.0,0.0,0.0,0.0,0.0
985052.0,0,0,0.0,0.0,0.0,0.0,0.0
985108.0,0,0,0.0,0.0,0.0,0.0,0.0
985112.0,0,0,0.0,0.0,0.0,0.0,0.0
985114.0,0,0,0.0,0.0,0.0,0.0,0.0
985117.0,0,0,0.0,0.0,0.0,0.0,0.0
985127.0,0,1300,0.0,650.0,0.0,650.0,650.0
985129.0,0,0,0.0,0.0,0.0,0.0,0.0
985146.0,0,0,0.0,0.0,0.0,0.0,0.0
985166.0,0,0,0.0,0.0,0.0,0.0,0.0
985186.0,0,140,0.0,70.0,0.0,70.0,70.0
985224.0,0,0,0.0,0.0,0.0,0.0,0.0
985235.0,0,0,0.0,0.0,0.0,0.0,0.0
985283.0,0,0,0.0,0.0,0.0,0.0,0.0
985378.0,0,550,0.0,275.0,0.0,275.0,275.0
985380.0,0,0,0.0,0.0,0.0,0.0,0.0
985391.0,0,0,0.0,0.0,0.0,0.0,0.0
985396.0,0,0,0.0,0.0,0.0,0.0,0.0
985440.0,0,0,0.0,0.0,0.0,0.0,0.0
985451.0,0,0,0.0,0.0,0.0,0.0,0.0
985491.0,0,7304,0.0,3652.0,0.0,3652.0,3652.0
985510.0,0,125030,0.0,62515.0,0.0,62515.0,35799.75
985581.0,0,0,0.0,0.0,0.0,0.0,0.0
985604.0,0,0,0.0,0.0,0.0,0.0,0.0
985607.0,0,0,0.0,0.0,0.0,0.0,0.0
985614.0,0,0,0.0,0.0,0.0,0.0,0.0
985621.0,0,0,0.0,0.0,0.0,0.0,0.0
985656.0,0,0,0.0,0.0,0.0,0.0,0.0
985741.0,0,0,0.0,0.0,0.0,0.0,0.0
985796.0,0,0,0.0,0.0,0.0,0.0,0.0
985798.0,0,0,0.0,0.0,0.0,0.0,0.0
985805.0,0,0,0.0,0.0,0.0,0.0,0.0
985831.0,0,3289,0.0,1644.5,0.0,1644.5,1644.5
985900.0,84143,966466,42071.5,483233.0,42071.5,483233.0,350026.0
985902.0,0,0,0.0,0.0,0.0,0.0,0.0
985905.0,0,52000,0.0,26000.0,0.0,26000.0,26000.0
985907.0,0,125030,0.0,62515.0,0.0,62515.0,35799.75
985925.0,0,0,0.0,0.0,0.0,0.0,0.0
985947.0,0,0,0.0,0.0,0.0,0.0,0.0
985954.0,0,7239,0.0,3619.5,0.0,3619.5,3619.5
985974.0,41400,0,20700.0,0.0,20700.0,0.0,0.0
985980.0,0,0,0.0,0.0,0.0,0.0,0.0
985993.0,0,0,0.0,0.0,0.0,0.0,0.0
985996.0,0,1200,0.0,600.0,0.0,600.0,600.0
986010.0,0,0,0.0,0.0,0.0,0.0,0.0
986016.0,0,71445,0.0,35722.5,0.0,35722.5,20133.0
986043.0,0,0,0.0,0.0,0.0,0.0,0.0
986080.0,0,0,0.0,0.0,0.0,0.0,0.0
986081.0,0,580000,0.0,290000.0,0.0,290000.0,145000.0
986097.0,0,0,0.0,0.0,0.0,0.0,0.0
986111.0,0,0,0.0,0.0,0.0,0.0,0.0
986112.0,0,0,0.0,0.0,0.0,0.0,0.0
986115.0,0,0,0.0,0.0,0.0,0.0,0.0
986123.0,0,0,0.0,0.0,0.0,0.0,0.0
986129.0,0,0,0.0,0.0,0.0,0.0,0.0
986137.0,0,0,0.0,0.0,0.0,0.0,0.0
986164.0,0,0,0.0,0.0,0.0,0.0,0.0
986169.0,0,9402,0.0,4701.0,0.0,4701.0,2350.5
986174.0,0,0,0.0,0.0,0.0,0.0,0.0
986196.0,0,0,0.0,0.0,0.0,0.0,0.0
986199.0,477545,0,238772.5,0.0,238772.5,0.0,0.0
986201.0,0,100,0.0,50.0,0.0,50.0,50.0
986204.0,0,5330,0.0,2665.0,0.0,2665.0,1332.5
986207.0,0,0,0.0,0.0,0.0,0.0,0.0
986209.0,0,0,0.0,0.0,0.0,0.0,0.0
986210.0,0,0,0.0,0.0,0.0,0.0,0.0
986211.0,0,0,0.0,0.0,0.0,0.0,0.0
986213.0,0,0,0.0,0.0,0.0,0.0,0.0
986218.0,0,0,0.0,0.0,0.0,0.0,0.0
986223.0,178073,0,89036.5,0.0,89036.5,0.0,0.0
986231.0,0,0,0.0,0.0,0.0,0.0,0.0
986235.0,0,0,0.0,0.0,0.0,0.0,0.0
986237.0,0,0,0.0,0.0,0.0,0.0,0.0
986246.0,0,0,0.0,0.0,0.0,0.0,0.0
986247.0,0,0,0.0,0.0,0.0,0.0,0.0
986253.0,0,0,0.0,0.0,0.0,0.0,0.0
986259.0,0,0,0.0,0.0,0.0,0.0,0.0
986261.0,0,37681,0.0,18840.5,0.0,18840.5,18840.5
986262.0,0,0,0.0,0.0,0.0,0.0,0.0
986263.0,0,34556,0.0,17278.0,0.0,17278.0,17278.0
986264.0,0,0,0.0,0.0,0.0,0.0,0.0
986270.0,0,0,0.0,0.0,0.0,0.0,0.0
986279.0,0,0,0.0,0.0,0.0,0.0,0.0
986298.0,0,0,0.0,0.0,0.0,0.0,0.0
986299.0,0,0,0.0,0.0,0.0,0.0,0.0
986306.0,0,25727,0.0,12863.5,0.0,12863.5,6431.75
986318.0,0,0,0.0,0.0,0.0,0.0,0.0
986339.0,0,0,0.0,0.0,0.0,0.0,0.0
986371.0,0,0,0.0,0.0,0.0,0.0,0.0
986419.0,0,17200,0.0,8600.0,0.0,8600.0,8600.0
986422.0,0,0,0.0,0.0,0.0,0.0,0.0
986425.0,0,0,0.0,0.0,0.0,0.0,0.0
986430.0,0,0,0.0,0.0,0.0,0.0,0.0
986433.0,0,0,0.0,0.0,0.0,0.0,0.0
986434.0,0,0,0.0,0.0,0.0,0.0,0.0
986435.0,0,0,0.0,0.0,0.0,0.0,0.0
986436.0,0,467327,0.0,233663.5,0.0,233663.5,116831.75
986444.0,0,0,0.0,0.0,0.0,0.0,0.0
986445.0,0,503,0.0,251.5,0.0,251.5,251.5
986461.0,0,0,0.0,0.0,0.0,0.0,0.0
986479.0,0,0,0.0,0.0,0.0,0.0,0.0
986481.0,0,0,0.0,0.0,0.0,0.0,0.0
986483.0,0,0,0.0,0.0,0.0,0.0,0.0
986489.0,0,0,0.0,0.0,0.0,0.0,0.0
986492.0,0,0,0.0,0.0,0.0,0.0,0.0
986495.0,0,0,0.0,0.0,0.0,0.0,0.0
986498.0,0,0,0.0,0.0,0.0,0.0,0.0
986499.0,0,0,0.0,0.0,0.0,0.0,0.0
986500.0,0,0,0.0,0.0,0.0,0.0,0.0
986501.0,0,0,0.0,0.0,0.0,0.0,0.0
986511.0,0,0,0.0,0.0,0.0,0.0,0.0
986516.0,0,0,0.0,0.0,0.0,0.0,0.0
986536.0,0,42212,0.0,21106.0,0.0,21106.0,21106.0
986537.0,0,1783,0.0,891.5,0.0,891.5,891.5
986543.0,0,0,0.0,0.0,0.0,0.0,0.0
986546.0,0,0,0.0,0.0,0.0,0.0,0.0
986551.0,0,0,0.0,0.0,0.0,0.0,0.0
986553.0,0,0,0.0,0.0,0.0,0.0,0.0
986569.0,95353,0,47676.5,0.0,47676.5,0.0,0.0
986570.0,0,71664,0.0,35832.0,0.0,35832.0,17916.0
986571.0,0,0,0.0,0.0,0.0,0.0,0.0
986581.0,0,0,0.0,0.0,0.0,0.0,0.0
986584.0,0,0,0.0,0.0,0.0,0.0,0.0
986585.0,0,0,0.0,0.0,0.0,0.0,0.0
986586.0,0,0,0.0,0.0,0.0,0.0,0.0
986588.0,0,0,0.0,0.0,0.0,0.0,0.0
986589.0,0,0,0.0,0.0,0.0,0.0,0.0
986601.0,0,0,0.0,0.0,0.0,0.0,0.0
986610.0,0,0,0.0,0.0,0.0,0.0,0.0
986617.0,0,0,0.0,0.0,0.0,0.0,0.0
986618.0,0,0,0.0,0.0,0.0,0.0,0.0
986620.0,0,0,0.0,0.0,0.0,0.0,0.0
986645.0,0,141277,0.0,70638.5,0.0,70638.5,50388.5
986657.0,0,3532,0.0,1766.0,0.0,1766.0,1766.0
986660.0,0,0,0.0,0.0,0.0,0.0,0.0
986661.0,0,0,0.0,0.0,0.0,0.0,0.0
986663.0,0,0,0.0,0.0,0.0,0.0,0.0
986664.0,0,0,0.0,0.0,0.0,0.0,0.0
986675.0,0,0,0.0,0.0,0.0,0.0,0.0
986679.0,0,214872,0.0,107436.0,0.0,107436.0,107436.0
986688.0,0,0,0.0,0.0,0.0,0.0,0.0
986729.0,0,0,0.0,0.0,0.0,0.0,0.0
986760.0,0,0,0.0,0.0,0.0,0.0,0.0
986762.0,57721,0,28860.5,0.0,28860.5,0.0,0.0
986794.0,0,1500,0.0,750.0,0.0,750.0,750.0
986796.0,0,0,0.0,0.0,0.0,0.0,0.0
986802.0,0,0,0.0,0.0,0.0,0.0,0.0
986818.0,0,0,0.0,0.0,0.0,0.0,0.0
986820.0,0,0,0.0,0.0,0.0,0.0,0.0
986827.0,0,0,0.0,0.0,0.0,0.0,0.0
986840.0,0,0,0.0,0.0,0.0,0.0,0.0
986862.0,0,0,0.0,0.0,0.0,0.0,0.0
986864.0,0,0,0.0,0.0,0.0,0.0,0.0
986865.0,0,0,0.0,0.0,0.0,0.0,0.0
986867.0,0,0,0.0,0.0,0.0,0.0,0.0
986876.0,0,0,0.0,0.0,0.0,0.0,0.0
986881.0,0,100000,0.0,50000.0,0.0,50000.0,25000.0
986882.0,0,0,0.0,0.0,0.0,0.0,0.0
986883.0,0,0,0.0,0.0,0.0,0.0,0.0
986913.0,0,0,0.0,0.0,0.0,0.0,0.0
986924.0,31020,8152,15510.0,4076.0,15510.0,4076.0,4076.0
986957.0,0,0,0.0,0.0,0.0,0.0,0.0
986968.0,0,0,0.0,0.0,0.0,0.0,0.0
986972.0,0,10083,0.0,5041.5,0.0,5041.5,2520.75
986974.0,0,134678,0.0,67339.0,0.0,67339.0,41339.0
986985.0,0,0,0.0,0.0,0.0,0.0,0.0
986986.0,0,0,0.0,0.0,0.0,0.0,0.0
986993.0,0,0,0.0,0.0,0.0,0.0,0.0
987001.0,0,0,0.0,0.0,0.0,0.0,0.0
987003.0,0,0,0.0,0.0,0.0,0.0,0.0
987011.0,0,0,0.0,0.0,0.0,0.0,0.0
987013.0,0,0,0.0,0.0,0.0,0.0,0.0
987015.0,0,0,0.0,0.0,0.0,0.0,0.0
987017.0,0,0,0.0,0.0,0.0,0.0,0.0
987018.0,0,0,0.0,0.0,0.0,0.0,0.0
987033.0,0,0,0.0,0.0,0.0,0.0,0.0
987035.0,0,0,0.0,0.0,0.0,0.0,0.0
987037.0,0,0,0.0,0.0,0.0,0.0,0.0
987069.0,0,56544,0.0,28272.0,0.0,28272.0,27555.25
987082.0,0,0,0.0,0.0,0.0,0.0,0.0
987084.0,0,0,0.0,0.0,0.0,0.0,0.0
987088.0,0,44000,0.0,22000.0,0.0,22000.0,11000.0
987101.0,0,0,0.0,0.0,0.0,0.0,0.0
987107.0,0,0,0.0,0.0,0.0,0.0,0.0
987141.0,0,0,0.0,0.0,0.0,0.0,0.0
987152.0,0,0,0.0,0.0,0.0,0.0,0.0
987154.0,0,0,0.0,0.0,0.0,0.0,0.0
987161.0,0,0,0.0,0.0,0.0,0.0,0.0
987171.0,0,1840,0.0,920.0,0.0,920.0,920.0
987181.0,0,350,0.0,175.0,0.0,175.0,175.0
987187.0,0,0,0.0,0.0,0.0,0.0,0.0
987188.0,0,0,0.0,0.0,0.0,0.0,0.0
987192.0,0,0,0.0,0.0,0.0,0.0,0.0
987195.0,0,0,0.0,0.0,0.0,0.0,0.0
987218.0,0,15000,0.0,7500.0,0.0,7500.0,7500.0
987222.0,0,255527,0.0,127763.5,0.0,127763.5,127763.5
987230.0,0,0,0.0,0.0,0.0,0.0,0.0
987237.0,0,0,0.0,0.0,0.0,0.0,0.0
987240.0,0,0,0.0,0.0,0.0,0.0,0.0
987252.0,0,168000,0.0,84000.0,0.0,84000.0,54000.0
987258.0,0,0,0.0,0.0,0.0,0.0,0.0
987260.0,0,0,0.0,0.0,0.0,0.0,0.0
987268.0,0,0,0.0,0.0,0.0,0.0,0.0
987276.0,0,0,0.0,0.0,0.0,0.0,0.0
987294.0,0,0,0.0,0.0,0.0,0.0,0.0
987297.0,0,0,0.0,0.0,0.0,0.0,0.0
987298.0,0,20347,0.0,10173.5,0.0,10173.5,5086.75
987348.0,0,0,0.0,0.0,0.0,0.0,0.0
987387.0,31020,8152,15510.0,4076.0,15510.0,4076.0,4076.0
987409.0,0,0,0.0,0.0,0.0,0.0,0.0
987415.0,0,420,0.0,210.0,0.0,210.0,210.0
987435.0,0,0,0.0,0.0,0.0,0.0,0.0
987465.0,0,0,0.0,0.0,0.0,0.0,0.0
987467.0,0,0,0.0,0.0,0.0,0.0,0.0
987519.0,0,18000,0.0,9000.0,0.0,9000.0,4500.0
987522.0,31020,8152,15510.0,4076.0,15510.0,4076.0,4076.0
987525.0,0,0,0.0,0.0,0.0,0.0,0.0
987530.0,31020,8152,15510.0,4076.0,15510.0,4076.0,4076.0
987533.0,0,0,0.0,0.0,0.0,0.0,0.0
987538.0,0,0,0.0,0.0,0.0,0.0,0.0
987544.0,0,0,0.0,0.0,0.0,0.0,0.0
987563.0,0,0,0.0,0.0,0.0,0.0,0.0
987565.0,0,0,0.0,0.0,0.0,0.0,0.0
987568.0,0,0,0.0,0.0,0.0,0.0,0.0
987579.0,0,0,0.0,0.0,0.0,0.0,0.0
987587.0,0,0,0.0,0.0,0.0,0.0,0.0
987599.0,0,0,0.0,0.0,0.0,0.0,0.0
987600.0,0,0,0.0,0.0,0.0,0.0,0.0
987615.0,0,0,0.0,0.0,0.0,0.0,0.0
987631.0,0,0,0.0,0.0,0.0,0.0,0.0
987632.0,0,0,0.0,0.0,0.0,0.0,0.0
987637.0,0,0,0.0,0.0,0.0,0.0,0.0
987641.0,0,0,0.0,0.0,0.0,0.0,0.0
987645.0,0,98652,0.0,49326.0,0.0,49326.0,24663.0
987649.0,0,0,0.0,0.0,0.0,0.0,0.0
987650.0,0,0,0.0,0.0,0.0,0.0,0.0
987651.0,0,0,0.0,0.0,0.0,0.0,0.0
987653.0,0,0,0.0,0.0,0.0,0.0,0.0
140398.0,0,0,0.0,0.0,0.0,0.0,0.0
140400.0,0,0,0.0,0.0,0.0,0.0,0.0
140408.0,0,0,0.0,0.0,0.0,0.0,0.0
140413.0,0,0,0.0,0.0,0.0,0.0,0.0
140415.0,9392,0,4696.0,0.0,4696.0,0.0,0.0
140418.0,0,0,0.0,0.0,0.0,0.0,0.0
140419.0,0,0,0.0,0.0,0.0,0.0,0.0
140420.0,77639,0,38819.5,0.0,38819.5,0.0,0.0
140423.0,0,0,0.0,0.0,0.0,0.0,0.0
140441.0,0,0,0.0,0.0,0.0,0.0,0.0
140460.0,0,0,0.0,0.0,0.0,0.0,0.0
140463.0,0,43575,0.0,21787.5,0.0,21787.5,16477.5
140471.0,0,33759,0.0,16879.5,0.0,16879.5,16879.5
140474.0,0,0,0.0,0.0,0.0,0.0,0.0
140475.0,0,0,0.0,0.0,0.0,0.0,0.0
140503.0,0,15000,0.0,7500.0,0.0,7500.0,7500.0
140527.0,0,0,0.0,0.0,0.0,0.0,0.0
140540.0,0,0,0.0,0.0,0.0,0.0,0.0
140541.0,0,0,0.0,0.0,0.0,0.0,0.0
140542.0,0,0,0.0,0.0,0.0,0.0,0.0
140543.0,0,0,0.0,0.0,0.0,0.0,0.0
140544.0,0,40000,0.0,20000.0,0.0,20000.0,20000.0
140545.0,0,1750,0.0,875.0,0.0,875.0,725.0
140547.0,0,0,0.0,0.0,0.0,0.0,0.0
140548.0,0,0,0.0,0.0,0.0,0.0,0.0
140550.0,0,0,0.0,0.0,0.0,0.0,0.0
140553.0,0,0,0.0,0.0,0.0,0.0,0.0
140567.0,0,0,0.0,0.0,0.0,0.0,0.0
140570.0,0,0,0.0,0.0,0.0,0.0,0.0
140571.0,0,0,0.0,0.0,0.0,0.0,0.0
140573.0,0,0,0.0,0.0,0.0,0.0,0.0
140577.0,0,0,0.0,0.0,0.0,0.0,0.0
140578.0,0,0,0.0,0.0,0.0,0.0,0.0
140580.0,0,0,0.0,0.0,0.0,0.0,0.0
140607.0,0,12725,0.0,6362.5,0.0,6362.5,6362.5
140608.0,0,0,0.0,0.0,0.0,0.0,0.0
140633.0,0,0,0.0,0.0,0.0,0.0,0.0
140635.0,0,0,0.0,0.0,0.0,0.0,0.0
140636.0,0,0,0.0,0.0,0.0,0.0,0.0
140657.0,0,0,0.0,0.0,0.0,0.0,0.0
140663.0,0,0,0.0,0.0,0.0,0.0,0.0
140666.0,0,0,0.0,0.0,0.0,0.0,0.0
140667.0,0,0,0.0,0.0,0.0,0.0,0.0
140671.0,0,8315,0.0,4157.5,0.0,4157.5,4157.5
140672.0,0,0,0.0,0.0,0.0,0.0,0.0
140675.0,0,0,0.0,0.0,0.0,0.0,0.0
140680.0,0,0,0.0,0.0,0.0,0.0,0.0
140681.0,0,0,0.0,0.0,0.0,0.0,0.0
140689.0,0,0,0.0,0.0,0.0,0.0,0.0
140690.0,0,63159,0.0,31579.5,0.0,31579.5,31143.0
140698.0,0,0,0.0,0.0,0.0,0.0,0.0
140699.0,39018,0,19509.0,0.0,19509.0,0.0,0.0
140700.0,0,0,0.0,0.0,0.0,0.0,0.0
140702.0,0,0,0.0,0.0,0.0,0.0,0.0
140703.0,0,0,0.0,0.0,0.0,0.0,0.0
140709.0,0,0,0.0,0.0,0.0,0.0,0.0
140711.0,0,0,0.0,0.0,0.0,0.0,0.0
140714.0,0,0,0.0,0.0,0.0,0.0,0.0
140716.0,0,0,0.0,0.0,0.0,0.0,0.0
140721.0,0,0,0.0,0.0,0.0,0.0,0.0
140722.0,0,0,0.0,0.0,0.0,0.0,0.0
140727.0,0,12300,0.0,6150.0,0.0,6150.0,6150.0
140729.0,0,0,0.0,0.0,0.0,0.0,0.0
140732.0,0,0,0.0,0.0,0.0,0.0,0.0
140733.0,0,26136,0.0,13068.0,0.0,13068.0,6534.0
140735.0,0,0,0.0,0.0,0.0,0.0,0.0
140736.0,0,0,0.0,0.0,0.0,0.0,0.0
140738.0,0,0,0.0,0.0,0.0,0.0,0.0
140741.0,0,19200,0.0,9600.0,0.0,9600.0,4800.0
140745.0,0,0,0.0,0.0,0.0,0.0,0.0
140747.0,0,0,0.0,0.0,0.0,0.0,0.0
140748.0,0,0,0.0,0.0,0.0,0.0,0.0
140749.0,0,0,0.0,0.0,0.0,0.0,0.0
140750.0,0,0,0.0,0.0,0.0,0.0,0.0
140760.0,0,0,0.0,0.0,0.0,0.0,0.0
140833.0,0,3200,0.0,1600.0,0.0,1600.0,1600.0
140902.0,0,0,0.0,0.0,0.0,0.0,0.0
140958.0,0,0,0.0,0.0,0.0,0.0,0.0
141005.0,0,0,0.0,0.0,0.0,0.0,0.0
141006.0,0,0,0.0,0.0,0.0,0.0,0.0
141013.0,0,0,0.0,0.0,0.0,0.0,0.0
141017.0,0,0,0.0,0.0,0.0,0.0,0.0
141021.0,0,0,0.0,0.0,0.0,0.0,0.0
141022.0,0,0,0.0,0.0,0.0,0.0,0.0
141029.0,0,0,0.0,0.0,0.0,0.0,0.0
141033.0,0,0,0.0,0.0,0.0,0.0,0.0
141035.0,0,9331,0.0,4665.5,0.0,4665.5,4665.5
141036.0,0,0,0.0,0.0,0.0,0.0,0.0
141037.0,0,0,0.0,0.0,0.0,0.0,0.0
141042.0,0,0,0.0,0.0,0.0,0.0,0.0
141044.0,0,22723,0.0,11361.5,0.0,11361.5,11361.5
141046.0,0,49550,0.0,24775.0,0.0,24775.0,12387.5
141052.0,0,0,0.0,0.0,0.0,0.0,0.0
141056.0,0,0,0.0,0.0,0.0,0.0,0.0
141057.0,0,0,0.0,0.0,0.0,0.0,0.0
141060.0,0,0,0.0,0.0,0.0,0.0,0.0
141064.0,250302,777750,125151.0,388875.0,125151.0,388875.0,258569.25
141065.0,0,11000,0.0,5500.0,0.0,5500.0,5250.0
141069.0,0,0,0.0,0.0,0.0,0.0,0.0
141071.0,0,0,0.0,0.0,0.0,0.0,0.0
141072.0,0,0,0.0,0.0,0.0,0.0,0.0
141074.0,0,0,0.0,0.0,0.0,0.0,0.0
141076.0,0,0,0.0,0.0,0.0,0.0,0.0
141079.0,0,0,0.0,0.0,0.0,0.0,0.0
141097.0,0,19075,0.0,9537.5,0.0,9537.5,8371.75
141099.0,0,24684,0.0,12342.0,0.0,12342.0,12342.0
141592.0,0,0,0.0,0.0,0.0,0.0,0.0
141594.0,0,3973,0.0,1986.5,0.0,1986.5,1986.5
141597.0,0,0,0.0,0.0,0.0,0.0,0.0
141605.0,0,3200,0.0,1600.0,0.0,1600.0,1600.0
141607.0,0,0,0.0,0.0,0.0,0.0,0.0
141617.0,0,83029,0.0,41514.5,0.0,41514.5,41514.5
141622.0,0,0,0.0,0.0,0.0,0.0,0.0
141625.0,0,0,0.0,0.0,0.0,0.0,0.0
141628.0,0,0,0.0,0.0,0.0,0.0,0.0
141632.0,0,0,0.0,0.0,0.0,0.0,0.0
141637.0,0,0,0.0,0.0,0.0,0.0,0.0
141638.0,0,0,0.0,0.0,0.0,0.0,0.0
141639.0,0,0,0.0,0.0,0.0,0.0,0.0
141644.0,0,0,0.0,0.0,0.0,0.0,0.0
141645.0,0,0,0.0,0.0,0.0,0.0,0.0
141648.0,0,0,0.0,0.0,0.0,0.0,0.0
141649.0,3184652,0,1592326.0,0.0,1592326.0,0.0,0.0
141650.0,0,0,0.0,0.0,0.0,0.0,0.0
141652.0,0,0,0.0,0.0,0.0,0.0,0.0
141656.0,0,0,0.0,0.0,0.0,0.0,0.0
141657.0,118212,0,59106.0,0.0,59106.0,0.0,0.0
141665.0,0,0,0.0,0.0,0.0,0.0,0.0
141667.0,0,0,0.0,0.0,0.0,0.0,0.0
141671.0,0,0,0.0,0.0,0.0,0.0,0.0
141672.0,77639,0,38819.5,0.0,38819.5,0.0,0.0
141676.0,0,0,0.0,0.0,0.0,0.0,0.0
141692.0,0,42400,0.0,21200.0,0.0,21200.0,21200.0
141693.0,0,0,0.0,0.0,0.0,0.0,0.0
141695.0,0,0,0.0,0.0,0.0,0.0,0.0
141701.0,0,0,0.0,0.0,0.0,0.0,0.0
141703.0,0,0,0.0,0.0,0.0,0.0,0.0
141708.0,0,0,0.0,0.0,0.0,0.0,0.0
141710.0,0,3000,0.0,1500.0,0.0,1500.0,1500.0
141711.0,0,10000,0.0,5000.0,0.0,5000.0,5000.0
141712.0,1382,6040,691.0,3020.0,691.0,3020.0,1510.0
141713.0,0,0,0.0,0.0,0.0,0.0,0.0
141714.0,0,0,0.0,0.0,0.0,0.0,0.0
141717.0,0,0,0.0,0.0,0.0,0.0,0.0
141718.0,0,0,0.0,0.0,0.0,0.0,0.0
141720.0,0,7612,0.0,3806.0,0.0,3806.0,3806.0
141721.0,0,0,0.0,0.0,0.0,0.0,0.0
141724.0,0,0,0.0,0.0,0.0,0.0,0.0
141726.0,0,0,0.0,0.0,0.0,0.0,0.0
141728.0,0,18248,0.0,9124.0,0.0,9124.0,5046.25
141734.0,0,0,0.0,0.0,0.0,0.0,0.0
141737.0,0,15420,0.0,7710.0,0.0,7710.0,5635.0
141739.0,0,0,0.0,0.0,0.0,0.0,0.0
141742.0,0,0,0.0,0.0,0.0,0.0,0.0
141743.0,0,0,0.0,0.0,0.0,0.0,0.0
141749.0,0,0,0.0,0.0,0.0,0.0,0.0
141752.0,0,0,0.0,0.0,0.0,0.0,0.0
141755.0,0,0,0.0,0.0,0.0,0.0,0.0
141756.0,0,0,0.0,0.0,0.0,0.0,0.0
141763.0,0,4118,0.0,2059.0,0.0,2059.0,2059.0
141765.0,0,2000,0.0,1000.0,0.0,1000.0,500.0
141774.0,0,0,0.0,0.0,0.0,0.0,0.0
141778.0,0,0,0.0,0.0,0.0,0.0,0.0
141781.0,0,0,0.0,0.0,0.0,0.0,0.0
141799.0,0,0,0.0,0.0,0.0,0.0,0.0
141804.0,0,42904,0.0,21452.0,0.0,21452.0,21452.0
141810.0,0,500,0.0,250.0,0.0,250.0,250.0
141811.0,0,0,0.0,0.0,0.0,0.0,0.0
141812.0,0,0,0.0,0.0,0.0,0.0,0.0
141814.0,0,0,0.0,0.0,0.0,0.0,0.0
141820.0,0,0,0.0,0.0,0.0,0.0,0.0
141824.0,0,0,0.0,0.0,0.0,0.0,0.0
141827.0,0,145759,0.0,72879.5,0.0,72879.5,36643.75
141831.0,0,0,0.0,0.0,0.0,0.0,0.0
141833.0,0,0,0.0,0.0,0.0,0.0,0.0
141838.0,0,0,0.0,0.0,0.0,0.0,0.0
