CODIGO_REGISTRO;CODIGO_ACTIVIDAD;CODIGO_REGION;FACTOR_EXPANSION;C1INVR1C1A2;C1INVR1C1A3;C1INVR1T2;C1CYGR1C1G1;C1CYGR1C1G2;C1CYGR1C1G3;MCAPCOATM;C1CYGR1T2;C1IYGTOTR1C1;C1INVR1C2A1;C1INVR1C2A2;C1INVR1C2A3;C1INVR1T3;C1CYGR1C2G1;C1CYGR1C2G2;C1CYGR1C2G3;MCATRGEAV;C1CYGR1T3;C1IYGTOTR1C2;C1IYGTOTR1;C1INVR2A1A2;C1INVR2A1A3;C1INVR2T6;C1CYGR2A1G1;C1CYGR2A1G2;C1CYGR2A1G3;MCAPCAGRE;C1CYGR2T6;C1IYGTOTR2A1;C1INVR2A2A1;C1INVR2A2A2;C1INVR2A2A3;C1INVR2T7;C1CYGR2A2G1;C1CYGR2A2G2;C1CYGR2A2G3;MCATRATGR;C1CYGR2T7;C1IYGTOTR2A2;C1IYGTOTR2;C1INVR3R1A2;C1INVR3R1A3;C1INVR3T10;C1CYGR3R1G1;C1CYGR3R1G2;C1CYGR3R1G3;MCAPPRESM;C1CYGR3T10;C1IYGTOTR3R1;C1INVR3R2A1;C1INVR3R2A2;C1INVR3R2A3;C1INVR3T11;C1CYGR3R2G1;C1CYGR3R2G2;C1CYGR3R2G3;MCATERESP;C1CYGR3T11;C1IYGTOTR3R2;C1INVR3R3A1;C1INVR3R3A2;C1INVR3R3A3;C1INVR3T12;C1CYGR3R3G1;C1CYGR3R3G2;C1CYGR3R3G3;MACELRNOP;C1CYGR3T12;C1IYGTOTR3R3;C1IYGTOTR3;TYTPRINCON;MYEPRINCON;CYEPRINCON;TINPRINCON;MPSPRINCON;PHEPRINCON;MREPRINCON;MCAPRINCON;TCGPRINCON;INGAPRINCON;TYTDESUCUA;MYEDESUCUA;CYEDESUCUA;TINDESUCUA;MPSDESUCUA;PHEDESUCUA;MREDESUCUA;MCADESUCUA;TCGDESUCUA;INGADESUCUA;C1IYGTOTR4;C1INVR5R1A2;C1INVR5R1A3;C1INVR5T16;C1CYGR5R1G2;C1CYGR5R1G3;MACMOPRLO;C1CYGR5T16;C1IYGTOTR5R1;C1INVR5R2A3;C1INVR5T17;C1CYGR5R2G2;C1CYGR5R2G3;MCACODIAR;C1CYGR5T17;C1IYGTOTR5R2;C1IYGTOTR5;C1INVR6A1;C1INVR6A3;C1INVR6T19;C1CYGR6G2;MCAVTPRBIP;C1CYGR6T19;C1INVTOTA1;C1INVTOTA2;C1INVTOTA3;C1INVTOT21;C1CYGTOTG1;C1CYGTOTG2;C1CYGTOTG3;TOTAMCAE;C1CYGTOT21;C1IYGTOT;C1IYGTOTR6;C1INYGRMYE;C1MAEQRCEN;C1CYERCEN;C1INVRECEN;C1MASUMRCEN;C1PEHERRCEN;C1MANTEQRCEN;C1MCANRCEN;C1TCYGRCEN;C1IYGTRCEN;C1TIYTGENALT;C1MAEQENALT;C1CYEENALT;C1INVENALT;C1MASUMENALT;C1PEHERENALT;C1MANTEQENALT;C1MCANENALT;C1TCYGENALT;C1IYGTENALT
975093;2;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35000;0;0;0;35000;35000;0;35000;0;0;0;35000;0;0;0;35000;35000;0;0;0;0;0;0;0;0;0;0
975122;9;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
975125;9;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
975133;3;4;1,028571429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;170;0;0;0;170;170;170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;170;0;0;0;170;170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
975145;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52650;415;6799;8900;68764;68764;68764;0;0;0;3516;0;0;0;3516;3516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3000;3000;3000;0;0;0;0;0;0;0;3000;0;0;0;0;0;0;0;0;0;0;56166;415;6799;11900;75280;75280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
975156;8;4;1,018867925;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
975157;8;4;1,018867925;0;0;0;84;0;0;356;441;441;0;0;0;0;0;0;869;14540;15408;15408;15849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6217;6217;6217;6217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;333;333;333;0;0;0;0;644;644;644;977;0;0;0;0;0;0;0;6533;0;6533;361;0;885;22090;23337;29870;0;6827;6533;0;6533;277;0;17;0;294;6827;0;0;0;0;0;0;0;0;0;0
975178;1;3;1,00729927;0;0;0;0;0;69126;14055;83181;83181;0;0;0;0;0;0;51844;0;51844;51844;135025;0;0;0;0;0;0;0;0;0;0;126457;0;126457;493878;0;11116;4071;509065;635522;635522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75914;75914;0;0;51844;0;51844;127758;127758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2150;2150;2150;60000;60000;0;0;0;0;60000;62150;0;0;0;0;0;0;0;1665635;135914;1801549;493878;0;183930;411276;1089084;2890633;0;1930178;1416585;0;1416585;0;0;0;391000;391000;1807585;0;122593;0;122593;0;0;0;0;0;122593
975184;8;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
975187;5;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
975196;4;1;1;0;0;0;0;0;364420;0;364420;364420;0;0;0;0;0;0;0;0;0;0;364420;0;3250000;3250000;0;0;0;0;0;3250000;0;0;0;0;0;0;0;0;0;0;3250000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4550000;4550000;0;0;364420;0;364420;4914420;0;1300000;0;0;0;0;0;0;0;0;0;0;0;1300000;1300000;0;0;0;0;0;1300000
975199;4;3;1,016666667;0;0;0;0;0;6029;21864;27893;27893;0;0;0;0;18335;0;0;0;18335;18335;46228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3135;3135;3135;3135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18335;0;6029;24999;49363;49363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
975203;4;1;1;0;0;0;25970;0;0;16292;42262;42262;0;0;0;0;0;0;0;0;0;0;42262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25970;0;0;16292;42262;42262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
975204;1;3;1,00729927;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12865;0;7580;19113;39558;39558;39558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12865;0;7580;19113;39558;39558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
975205;1;4;1;0;0;0;0;0;221000;0;221000;221000;0;0;0;0;0;0;0;0;0;0;221000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;178648;28000;206648;206648;206648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;399648;28000;427648;427648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
975208;1;1;1,014285714;0;0;0;0;0;0;0;0;0;0;0;0;0;51508;0;183603;0;235111;235111;235111;0;0;0;0;0;0;0;0;0;0;0;0;0;92893;0;154968;24876;272737;272737;272737;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144401;0;338571;24876;507848;507848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
975209;1;3;1,00729927;0;38296;38296;0;0;0;0;0;38296;0;0;0;0;0;0;118008;12355;130363;130363;168659;0;0;0;0;0;0;0;0;0;0;0;223969;223969;32941;0;0;2750;35691;259660;259660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;262265;262265;44350;0;118008;15105;177463;439728;0;11409;0;0;0;11409;0;0;0;11409;11409;0;0;0;0;0;0;0;0;0;0
975213;8;3;1;63654;0;63654;0;0;0;0;0;63654;0;0;0;0;0;0;0;2418;2418;2418;66072;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63654;0;63654;0;0;0;2418;2418;66072;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
975219;1;3;1,00729927;18000;0;18000;50129;0;93096;22730;165955;183955;0;0;0;0;0;0;0;0;0;0;183955;15000;0;15000;121000;0;5000;0;126000;141000;0;60653;36348;97001;48801;2850;93093;22536;167280;264281;405281;0;0;0;964;0;0;0;964;964;0;0;0;0;249;0;0;0;249;249;0;0;0;0;3167;0;0;0;3167;3167;4380;0;0;3000;3000;3000;0;0;0;3000;6000;0;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;153653;39348;193001;240510;2850;218989;65266;527615;720616;0;121000;60000;0;60000;13200;0;27800;20000;61000;121000;0;0;0;0;0;0;0;0;0;0
975224;1;5;1,011627907;0;0;0;0;0;5324;1900;7224;7224;0;0;0;0;0;0;0;0;0;0;7224;30000;0;30000;0;0;0;0;0;30000;0;702773;90433;793206;286473;45829;35634;39955;407891;1201097;1231097;0;0;0;0;0;0;965060;965060;965060;0;0;0;0;0;0;1500;0;1500;1500;0;0;0;0;0;0;25000;0;25000;25000;991560;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;732773;90433;823206;286473;45829;67458;1006915;1406675;2229881;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
975226;1;3;1,00729927;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30001;2226;32227;32227;32227;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4560;2520;7080;7080;7080;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34561;4746;39307;39307;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
975227;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33489;9162;42651;42651;42651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5160;1300;6460;6460;6460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38649;10462;49111;49111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
975228;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;87982;0;139923;29122;257027;257027;257027;0;0;0;0;0;0;0;0;0;0;21035;0;21035;2161;0;8515;6232;16908;37943;37943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21035;0;21035;115153;0;148438;35354;298945;319980;0;25010;0;0;0;25010;0;0;0;25010;25010;0;0;0;0;0;0;0;0;0;0
975229;1;2;1;0;0;0;0;0;0;0;0;0;0;18944;0;18944;0;0;6082;3500;9582;28526;28526;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1366;1366;1366;1366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18944;0;18944;0;0;6082;4866;10948;29892;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
975230;4;3;1,016666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21650;21650;21650;21650;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21650;21650;21650;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
975232;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
975234;8;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1239;0;0;0;1239;1239;1239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1239;0;0;0;1239;1239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
975236;8;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4968;4968;4968;4968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4968;4968;4968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
975250;8;3;1;18942;0;18942;0;0;0;9476;9476;28418;0;25628;0;25628;0;0;25535;1306;26841;52469;80887;34303;0;34303;0;0;12440;0;12440;46743;0;845201;0;845201;766897;1545;61925;46315;876682;1721882;1768625;0;0;0;12794;0;755;0;13549;13549;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13549;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1477;1477;1477;1477;0;0;0;0;0;0;0;1190170;0;1190170;779691;1545;109436;59460;950132;2140302;0;275764;0;0;0;0;0;0;887;887;887;0;266096;0;266096;0;0;8781;0;8781;274877
975251;1;3;1,00729927;0;0;0;1215;0;0;701;1916;1916;0;245735;0;245735;0;0;0;87963;87963;333698;335614;0;0;0;0;0;0;1500;1500;1500;0;31834;0;31834;788793;0;514552;8409;1311754;1343588;1345088;108787;0;108787;0;0;1496;0;1496;110283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1107356;0;1107356;790008;0;516048;98573;1404629;2511985;0;721000;721000;0;721000;0;0;0;0;0;721000;0;0;0;0;0;0;0;0;0;0
975252;1;5;1,011627907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44427;44427;44427;44427;0;0;0;0;0;0;0;0;0;0;0;0;0;1970;69;3569;10151;15759;15759;15759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1970;69;3569;54578;60186;60186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
975253;1;1;1,014285714;0;0;0;0;0;0;5988;5988;5988;0;0;0;0;0;0;0;0;0;0;5988;0;0;0;0;0;0;0;0;0;0;0;0;0;9884;0;0;7510;17394;17394;17394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29631;0;29631;9884;6024;0;13498;29406;59037;0;35655;29631;0;29631;0;6024;0;0;6024;35655;0;0;0;0;0;0;0;0;0;0
975254;1;3;1,00729927;0;0;0;0;0;0;128426;128426;128426;0;0;0;0;0;0;0;0;0;0;128426;0;0;0;0;0;0;0;0;0;0;2250;0;2250;160218;2780;109012;2205;274215;276465;276465;0;0;0;0;0;0;0;0;0;0;0;0;0;6668;0;0;0;6668;6668;0;0;0;0;8002;0;8895;0;16897;16897;23565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2250;0;2250;174888;2780;117907;140550;436125;438375;0;9919;0;0;0;0;0;0;9919;9919;9919;0;0;0;0;0;0;0;0;0;0
975256;1;5;1,011627907;0;0;0;1471;0;57063;0;58534;58534;0;0;0;0;0;0;0;30916;30916;30916;89450;0;0;0;0;0;17579;0;17579;17579;0;0;0;0;27585;0;31027;5337;63949;63949;81528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4321;0;5469;0;9790;9790;9790;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90779;0;111138;36253;238170;238170;0;57402;0;0;0;57402;0;0;0;57402;57402;0;0;0;0;0;0;0;0;0;0
975257;1;3;1,00729927;0;0;0;2660;0;19820;0;22480;22480;0;0;0;0;0;0;0;0;0;0;22480;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2660;0;19820;0;22480;22480;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
975258;1;3;1,00729927;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;480564;0;46066;6349;532979;532979;532979;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4906;0;4906;4906;4906;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;480564;0;50972;6349;537885;537885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
975259;1;3;1,00729927;0;0;0;0;0;166168;0;166168;166168;0;0;0;0;0;0;0;2761;2761;2761;168929;0;0;0;50500;0;0;0;50500;50500;0;0;0;0;2315479;0;84106;5372;2404957;2404957;2455457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;5000;5000;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2372411;0;255274;8133;2635818;2635818;0;6432;0;0;0;6432;0;0;0;6432;6432;0;0;0;0;0;0;0;0;0;0
975261;1;3;1,00729927;0;0;0;40000;0;20000;2000;62000;62000;0;0;0;0;0;0;0;0;0;0;62000;0;0;0;20000;0;0;0;20000;20000;0;0;0;0;45000;0;0;0;45000;45000;65000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;2000;2000;0;0;0;0;0;0;0;2000;0;0;0;0;0;0;0;0;0;0;109000;0;22000;2000;133000;133000;0;4000;0;0;0;4000;0;0;0;4000;4000;0;0;0;0;0;0;0;0;0;0
975262;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32196;4000;36196;36196;36196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32196;4000;36196;36196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
