CODIGO_REGISTRO;CODIGO_ACTIVIDAD;CODIGO_REGION;FACTOR_EXPANSION;C1INVR1C1A2;C1INVR1C1A3;C1INVR1T2;C1CYGR1C1G1;C1CYGR1C1G2;C1CYGR1C1G3;MCAPCOATM;C1CYGR1T2;C1IYGTOTR1C1;C1INVR1C2A1;C1INVR1C2A2;C1INVR1C2A3;C1INVR1T3;C1CYGR1C2G1;C1CYGR1C2G2;C1CYGR1C2G3;MCATRGEAV;C1CYGR1T3;C1IYGTOTR1C2;C1IYGTOTR1;C1INVR2A1A2;C1INVR2A1A3;C1INVR2T6;C1CYGR2A1G1;C1CYGR2A1G2;C1CYGR2A1G3;MCAPCAGRE;C1CYGR2T6;C1IYGTOTR2A1;C1INVR2A2A1;C1INVR2A2A2;C1INVR2A2A3;C1INVR2T7;C1CYGR2A2G1;C1CYGR2A2G2;C1CYGR2A2G3;MCATRATGR;C1CYGR2T7;C1IYGTOTR2A2;C1IYGTOTR2;C1INVR3R1A2;C1INVR3R1A3;C1INVR3T10;C1CYGR3R1G1;C1CYGR3R1G2;C1CYGR3R1G3;MCAPPRESM;C1CYGR3T10;C1IYGTOTR3R1;C1INVR3R2A1;C1INVR3R2A2;C1INVR3R2A3;C1INVR3T11;C1CYGR3R2G1;C1CYGR3R2G2;C1CYGR3R2G3;MCATERESP;C1CYGR3T11;C1IYGTOTR3R2;C1INVR3R3A1;C1INVR3R3A2;C1INVR3R3A3;C1INVR3T12;C1CYGR3R3G1;C1CYGR3R3G2;C1CYGR3R3G3;MCAELRNOP;C1CYGR3T12;C1IYGTOTR3R3;C1IYGTOTR3;TYTPRINCON;MYEPRINCON;CYEPRINCON;TINPRINCON;MPSPRINCON;PHEPRINCON;MREPRINCON;MCAPRINCON;TCGPRINCON;INGAPRINCON;TYTDESUCUA;MYEDESUCUA;CYEDESUCUA;TINDESUCUA;MPSDESUCUA;PHEDESUCUA;MREDESUCUA;MCADESUCUA;TCGDESUCUA;INGADESUCUA;C1IYGTOTR4;C1INVR5R1A2;C1INVR5R1A3;C1INVR5T16;C1CYGR5R1G2;C1CYGR5R1G3;MACMOPRLO;C1CYGR5T16;C1IYGTOTR5R1;C1INVR5R2A3;C1INVR5T17;C1CYGR5R2G2;C1CYGR5R2G3;MCACODIAR;C1CYGR5T17;C1IYGTOTR5R2;C1IYGTOTR5;C1INVR6A1;C1INVR6A3;C1INVR6T19;C1CYGR6G2;MCAVTPRBIP;C1CYGR6T19;C1INVTOTA1;C1INVTOTA2;C1INVTOTA3;C1INVTOT21;C1CYGTOTG1;C1CYGTOTG2;C1CYGTOTG3;TOTAMCAE;C1CYGTOT21;C1IYGTOT;C1IYGTOTR6;C1INYGRMYE;C1MAEQRCEN;C1CYERCEN;C1INVRECEN;C1MASUMRCEN;C1PEHERRCEN;C1MANTEQRCEN;C1MCANRCEN;C1TCYGRCEN;C1IYGTRCEN;C1TIYTGENALT;C1MAEQENALT;C1CYEENALT;C1INVENALT;C1MASUMENALT;C1PEHERENALT;C1MANTEQENALT;C1MCANENALT;C1TCYGENALT;C1IYGTENALT
981780;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39999;39999;87767;0;85539;0;173306;213305;213305;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39999;39999;87767;0;85539;0;173306;213305;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
981784;1;2;1;0;0;0;25783;0;60487;103306;189576;189576;0;0;0;0;36573;0;55509;0;92082;92082;281658;0;0;0;0;0;43787;0;43787;43787;0;0;0;0;38500;0;49306;14474;102280;102280;146067;0;0;0;0;0;0;0;0;0;0;0;0;0;5820;0;3800;0;9620;9620;0;0;0;0;5665;0;6053;0;11718;11718;21338;0;0;0;0;8950;0;26235;0;35185;35185;0;0;0;0;0;0;0;0;0;0;35185;0;0;0;0;11530;0;11530;11530;0;0;0;0;0;0;0;11530;0;0;0;0;0;0;0;0;0;0;121291;0;256707;117780;495778;495778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
981797;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;2000;2000;0;0;0;0;0;0;0;0;0;0;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4850;4850;4850;0;2850;0;0;0;0;0;0;2850;2850;2850;0;0;0;0;0;0;0;0;0;0
981798;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
981799;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
981803;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
981805;1;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
981812;4;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1219;1219;1219;1219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130000;130000;130000;130000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;131219;131219;131219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
981813;4;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1074;1074;1074;1074;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1074;1074;1074;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
981816;6;4;1;0;0;0;3874;0;10021;0;13895;13895;0;0;0;0;0;0;9600;0;9600;9600;23495;0;0;0;0;0;2703;0;2703;2703;0;0;0;0;0;0;32400;0;32400;32400;35103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3874;0;54724;0;58598;58598;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
981817;6;2;1;0;0;0;0;0;609;2641;3250;3250;0;0;0;0;0;0;7920;9000;16920;16920;20170;0;0;0;0;0;3043;0;3043;3043;0;0;0;0;0;0;11000;0;11000;11000;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9000;9000;9000;9000;0;0;0;0;0;0;0;0;0;0;0;0;22572;20641;43213;43213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
981822;6;5;1;0;0;0;0;0;1080;0;1080;1080;0;0;0;0;0;2273;8303;5129;15706;15706;16786;470;0;470;0;0;13607;0;13607;14077;0;0;0;0;16460;0;20988;327;37775;37775;51852;0;0;0;1270;0;0;0;1270;1270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;202;20;0;222;222;1491;0;0;73333;73333;0;0;2095;0;2095;75429;0;0;0;0;133;1975;416;0;2524;2524;77953;0;0;0;0;0;0;0;0;0;0;0;0;6123;6123;6123;6123;0;0;0;1264;0;1264;0;470;73333;73803;17863;5714;46510;36783;106870;180673;1264;25204;0;0;0;0;0;0;25204;25204;25204;0;0;0;0;0;0;0;0;0;0
981827;6;2;1;0;0;0;0;0;0;46574;46574;46574;0;0;0;0;0;0;0;0;0;0;46574;0;0;0;0;0;0;0;0;0;0;0;0;0;31500;0;0;0;31500;31500;31500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3294;3294;3294;0;0;0;0;0;0;0;3294;0;0;0;0;0;0;0;0;0;0;31500;0;0;49868;81368;81368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
981828;6;5;1;0;0;0;0;0;0;1000;1000;1000;0;0;0;0;0;0;0;0;0;0;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2440;2440;2440;0;0;0;0;0;0;0;2440;0;0;0;0;0;0;0;0;0;0;0;0;0;3440;3440;3440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
981829;6;2;1;0;0;0;0;0;0;1000;1000;1000;0;0;0;0;0;0;0;0;0;0;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1480;1480;1480;0;0;0;0;0;0;0;1480;0;0;0;0;0;0;0;0;0;0;0;0;0;2480;2480;2480;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
981833;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7368;0;34519;0;41887;41887;0;41887;0;0;0;7368;0;34519;0;41887;41887;0;0;0;0;0;0;0;0;0;0
981839;2;2;1;0;0;0;0;0;10707271;564580;11271852;11271852;0;610983;0;610983;0;0;0;4200;4200;615183;11887035;0;0;0;0;0;0;0;0;0;0;0;66246204;66246204;1148436;0;13855202;212666;15216305;81462508;81462508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111431;0;0;0;111431;111431;111431;0;0;0;0;0;0;15439363;0;15439363;15439363;0;0;211165;211165;0;0;0;596151;596151;807316;16246679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;318396;318396;0;610983;66457368;67068351;1259867;0;40001837;1695994;42957698;110026050;318396;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
981840;2;2;1;0;0;0;0;0;0;8839;8839;8839;0;0;0;0;0;0;58499;0;58499;58499;67338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60927;0;60927;60927;60927;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2262;2262;2262;0;0;0;0;0;0;0;6646;6646;6646;8908;0;0;0;0;0;0;0;0;0;0;0;0;2623;2623;2623;2623;0;0;0;0;0;0;0;0;0;0;0;0;119426;20370;139796;139796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
981841;999;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2425;39414;41839;41839;41839;5064;0;5064;0;0;0;0;0;5064;0;0;0;0;224;0;0;16731;16955;16955;22020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5943;5943;5943;5943;0;0;0;0;0;0;0;0;0;0;0;0;4486;4486;4486;4486;0;0;0;0;0;0;0;5064;0;5064;224;0;2425;66574;69224;74288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
981842;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119235;119235;119235;119235;0;0;0;0;0;0;0;0;0;0;0;0;0;620769;256766;315349;35556;1228440;1228440;1228440;0;0;0;0;0;0;0;0;0;0;0;0;0;190234;0;0;0;190234;190234;0;0;0;0;0;0;0;0;0;0;190234;0;0;156895;156895;0;0;113472;119355;232826;389722;0;0;0;0;0;0;0;0;0;0;389722;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;274603;274603;0;0;156895;156895;811004;256766;428821;632048;2128638;2285533;274603;83300;0;0;0;0;0;0;83300;83300;83300;0;0;0;0;0;0;0;0;0;0
981849;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
981859;1;2;9,869565217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1158;1158;1158;1158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1158;1158;1158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
981864;6;5;1;0;0;0;0;0;0;9900;9900;9900;0;0;0;0;0;0;0;0;0;0;9900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1560;1560;1560;0;0;0;0;0;0;0;1560;0;0;0;0;0;0;0;0;0;0;0;0;0;11460;11460;11460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
981876;1;2;1;0;0;0;0;0;188116;15400;203516;203516;0;0;0;0;0;0;0;0;0;0;203516;0;0;0;15000;0;0;0;15000;15000;0;0;0;0;0;0;39483;14000;53483;53483;68483;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15000;0;227599;29400;271999;271999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
981883;6;5;1;0;0;0;0;0;0;1000;1000;1000;0;0;0;0;0;0;0;0;0;0;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;1000;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
981891;1;5;1;0;0;0;5748;0;40172;1500;47420;47420;0;0;0;0;27224;0;42816;3650;73690;73690;121110;0;0;0;100892;0;101200;31314;233406;233406;0;0;0;0;110391;0;129970;81248;321609;321609;555015;0;0;0;0;0;0;24053;24053;24053;0;0;0;0;0;0;0;4343;4343;4343;0;0;0;0;0;0;0;559544;559544;559544;587940;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;290938;0;713466;705652;1710056;1710056;0;445991;0;0;0;46683;0;399308;0;445991;445991;0;0;0;0;0;0;0;0;0;0
981895;1;1;1;184325;0;184325;8011;0;20000;6000;34011;218336;0;0;0;0;12138;7120;32725;0;51983;51983;270319;0;0;0;0;0;0;0;0;0;0;84254;0;84254;0;0;107857;0;107857;192111;192111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1990;1990;1990;0;0;0;0;0;0;0;1990;0;0;0;0;0;0;0;268579;0;268579;20149;7120;160582;7990;195841;464420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
981899;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3059;0;4089;0;7148;7148;0;7148;0;0;0;3059;0;4089;0;7148;7148;0;0;0;0;0;0;0;0;0;0
981901;1;4;9,137931034;0;0;0;0;0;0;5580;5580;5580;0;0;0;0;0;0;0;0;0;0;5580;0;0;0;0;0;0;5683;5683;5683;0;0;0;0;0;0;0;0;0;0;5683;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;915;915;915;0;0;0;0;0;0;0;915;0;0;0;0;0;0;0;0;0;0;0;0;0;12178;12178;12178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
981902;1;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23347;23347;23347;0;0;0;0;0;0;0;0;0;0;23347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23347;23347;23347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
981903;1;4;1;0;0;0;0;0;0;41127;41127;41127;0;0;0;0;0;0;0;0;0;0;41127;0;0;0;0;0;0;13660;13660;13660;0;0;0;0;0;0;0;0;0;0;13660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1480;1480;1480;0;0;0;0;0;0;0;1480;0;0;0;0;0;0;0;0;0;0;0;0;0;56267;56267;56267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
981906;6;4;4,833333333;0;0;0;0;0;1553;0;1553;1553;0;0;0;0;0;0;0;0;0;0;1553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1553;0;1553;1553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
981910;1;3;1;0;0;0;0;0;64906;1600;66506;66506;0;0;0;0;0;0;0;0;0;0;66506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3550;3550;3550;3550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64906;5150;70056;70056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
981911;1;4;1;0;0;0;71988;0;79375;8900;160263;160263;0;0;0;0;0;0;0;0;0;0;160263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2201;2201;2201;2201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71988;0;79375;11101;162464;162464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
981912;1;2;1;0;0;0;5349;0;72648;3421;81418;81418;0;0;0;0;0;0;0;0;0;0;81418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5349;0;72648;3421;81418;81418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
981914;4;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;450;0;550;0;1000;1000;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;500;0;2250;2500;5250;5250;5250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0;2800;2500;6250;6250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
981915;4;1;1;0;0;0;0;0;0;132281;132281;132281;0;0;0;0;0;0;0;0;0;0;132281;6000;0;6000;0;0;0;12000;12000;18000;0;0;0;0;0;0;3000;0;3000;3000;21000;0;16000;16000;0;3200;0;0;3200;19200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19200;0;0;100000;100000;0;0;0;87000;87000;187000;0;0;0;0;0;0;0;0;0;0;187000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8000;8000;0;6000;116000;122000;0;3200;3000;239281;245481;367481;8000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
981922;7;2;1;50000;0;50000;0;0;212000;0;212000;262000;0;0;0;0;0;0;0;0;0;0;262000;0;0;0;0;0;0;0;0;0;0;0;30102;30102;0;0;11000;25240;36240;66342;66342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119;119;119;0;0;0;0;0;0;0;2200;2200;2200;2319;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3100;0;3100;0;0;0;3100;50000;882420;935520;0;0;223000;27559;250559;1186079;3100;852318;0;852318;852318;0;0;0;0;0;852318;0;0;0;0;0;0;0;0;0;0
981923;7;2;1;0;0;0;0;0;0;37485;37485;37485;0;0;0;0;0;0;0;0;0;0;37485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22675;22675;22675;22675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9754;9754;0;0;0;0;0;0;0;69914;69914;69914;9754;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
